Group ID	Date	Latitude	Longitude	Depth	M
1668	201805241425.05 	33.494 	135.604 	23.7 	2.0 
1669	200205100527.06 	35.481 	140.429 	32.2 	3.7 
1669	201909272225.11 	35.480 	140.432 	31.0 	3.3 
1670	200206080600.20 	35.140 	132.719 	10.2 	2.6 
1670	200206141213.27 	35.138 	132.716 	8.9 	2.0 
1671	200206091821.33 	35.786 	137.855 	11.7 	2.7 
1671	200206091823.15 	35.781 	137.862 	13.1 	3.1 
1672	200206101940.23 	34.231 	139.206 	8.1 	2.1 
1672	200206102141.09 	34.230 	139.204 	8.1 	2.2 
1673	200206120731.37 	34.229 	135.420 	5.5 	1.8 
1673	200206120732.37 	34.227 	135.422 	5.8 	1.9 
1674	200206151721.06 	33.944 	135.644 	10.1 	1.6 
1674	200206151727.17 	33.943 	135.643 	9.9 	1.9 
1675	200206231703.13 	38.966 	142.497 	29.5 	2.3 
1675	200206300100.27 	38.958 	142.514 	27.5 	2.3 
1676	200206161258.36 	34.030 	135.239 	7.4 	1.5 
1676	200206161258.37 	34.029 	135.238 	4.9 	1.9 
1676	200207130241.11 	34.029 	135.238 	5.0 	2.2 
1677	200206191243.56 	34.190 	135.335 	7.3 	1.7 
1677	200208041921.46 	34.189 	135.335 	7.0 	1.5 
1678	200206161827.57 	36.147 	140.041 	68.7 	1.8 
1678	200304181851.55 	36.147 	140.038 	68.1 	1.9 
1678	200408300057.57 	36.151 	140.033 	67.6 	2.4 
1678	200603290750.58 	36.141 	140.027 	67.7 	1.9 
1678	200608051833.52 	36.149 	140.026 	67.3 	2.0 
1678	200710110554.02 	36.147 	140.031 	67.4 	1.8 
1678	200809111335.25 	36.147 	140.021 	67.1 	1.9 
1678	200901090609.25 	36.147 	140.028 	67.8 	2.4 
1678	201102182256.06 	36.144 	140.022 	67.0 	2.0 
1678	201108112039.25 	36.135 	140.024 	67.0 	1.9 
1678	201204231833.25 	36.144 	140.022 	67.3 	2.3 
1678	201301120331.59 	36.150 	140.028 	67.7 	2.2 
1678	201307021955.06 	36.144 	140.025 	67.3 	2.4 
1678	201403260510.54 	36.143 	140.025 	67.0 	1.6 
1678	201407022349.54 	36.143 	140.022 	66.8 	1.9 
1678	201412011934.08 	36.136 	140.015 	66.8 	1.8 
1678	201502281352.24 	36.147 	140.022 	67.3 	2.6 
1678	201605202114.15 	36.139 	140.023 	67.2 	2.3 
1678	201705100824.13 	36.136 	140.019 	66.8 	1.9 
1678	201712260751.40 	36.142 	140.023 	66.5 	2.1 
1678	201811121949.33 	36.144 	140.024 	66.3 	2.2 
1678	201912012114.44 	36.141 	140.024 	66.6 	1.6 
1679	200206160248.06 	35.680 	140.119 	67.1 	2.1 
1679	200409201847.31 	35.684 	140.109 	67.3 	2.2 
1679	200712211556.02 	35.679 	140.110 	64.8 	1.7 
1679	200809081523.29 	35.678 	140.114 	69.2 	1.9 
1679	201004151014.05 	35.699 	140.104 	64.9 	2.0 
1679	201203170143.18 	35.693 	140.105 	64.2 	2.2 
1679	201207240337.42 	35.687 	140.102 	62.0 	2.4 
1679	201411041151.40 	35.669 	140.130 	62.6 	1.7 
1679	201611200009.40 	35.699 	140.091 	63.2 	2.0 
1679	201811301306.12 	35.695 	140.106 	64.1 	2.0 
1679	201905050421.03 	35.688 	140.096 	62.8 	1.8 
1680	200206201222.51 	35.757 	140.666 	42.4 	2.9 
1680	200504260628.28 	35.768 	140.675 	48.0 	3.1 
1680	200509151927.00 	35.764 	140.674 	47.9 	2.5 
1680	200608171221.39 	35.769 	140.672 	46.6 	2.6 
1680	200909301631.49 	35.758 	140.661 	46.3 	2.8 
1680	201103242009.43 	35.753 	140.652 	45.7 	2.8 
1680	201105040027.48 	35.756 	140.663 	47.2 	3.0 
1680	201108151052.53 	35.760 	140.654 	44.3 	2.8 
1680	201205242236.57 	35.758 	140.651 	43.8 	2.9 
1680	201301072351.37 	35.753 	140.681 	49.2 	2.9 
1680	201403080634.13 	35.751 	140.681 	49.5 	3.0 
1680	201608122312.55 	35.752 	140.668 	46.9 	2.9 
1680	201805122138.09 	35.754 	140.688 	50.1 	2.8 
1680	201908011414.53 	35.745 	140.678 	49.5 	2.8 
1681	200206191615.24 	32.022 	132.127 	17.5 	2.2 
1681	200206191622.57 	32.016 	132.150 	16.6 	2.9 
1681	200511170935.43 	32.009 	132.153 	10.7 	2.7 
1681	200511170936.50 	32.015 	132.134 	8.4 	2.8 
1681	200611251732.58 	32.011 	132.129 	12.5 	2.2 
1681	200901210742.49 	32.010 	132.129 	14.2 	2.5 
1681	200901210751.24 	32.013 	132.139 	18.4 	2.7 
1681	201307290217.18 	32.021 	132.135 	17.7 	2.3 
1681	201407212051.43 	32.015 	132.140 	14.9 	1.9 
1682	200206221007.26 	34.352 	136.171 	10.2 	2.7 
1682	200206221007.27 	34.349 	136.172 	8.2 	2.8 
1682	200410040140.25 	34.353 	136.171 	10.5 	2.5 
1682	200603202135.52 	34.355 	136.167 	10.4 	2.3 
1683	200206110530.42 	36.305 	141.914 	61.0 	3.6 
1683	200605290729.10 	36.310 	141.849 	74.0 	3.2 
1683	201103182014.24 	36.297 	141.855 	46.0 	3.8 
1683	201106221432.21 	36.300 	141.949 	67.0 	3.7 
1683	201208091143.02 	36.315 	141.802 	61.0 	3.3 
1684	200206011311.27 	29.210 	130.152 	56.7 	2.7 
1684	200806250459.16 	29.221 	130.141 	58.0 	2.7 
1685	200206201155.04 	35.753 	140.708 	49.6 	2.7 
1685	201103282325.07 	35.737 	140.685 	44.5 	2.6 
1685	201204250711.48 	35.726 	140.680 	46.6 	2.7 
1686	200206141142.49 	36.213 	139.980 	57.0 	5.1 
1686	200206141142.50 	36.229 	139.983 	51.5 	5.6 
1686	201104021655.53 	36.207 	139.962 	53.6 	5.0 
1687	200206142052.59 	36.208 	139.980 	54.1 	3.0 
1687	201104031510.18 	36.207 	139.972 	53.2 	3.3 
1688	200206160838.52 	36.233 	140.913 	46.8 	2.9 
1688	200407081226.42 	36.228 	140.910 	46.6 	3.1 
1688	200901180028.14 	36.229 	140.906 	46.3 	3.1 
1688	201112122209.59 	36.229 	140.906 	46.7 	3.0 
1688	201209230340.16 	36.232 	140.913 	46.9 	3.2 
1688	201508042110.27 	36.241 	140.919 	46.1 	3.2 
1688	201811301719.04 	36.242 	140.921 	46.5 	3.0 
1688	201910231641.18 	36.240 	140.917 	46.8 	3.0 
1689	200206271135.12 	33.901 	135.350 	54.6 	2.7 
1689	200206271135.13 	33.886 	135.354 	55.5 	3.4 
1689	201302242238.39 	33.904 	135.349 	54.9 	3.0 
1690	200206142046.25 	36.204 	139.972 	53.7 	2.3 
1690	201311021356.58 	36.207 	139.968 	52.5 	2.2 
1691	200206300303.43 	36.215 	141.965 	66.0 	4.0 
1691	201808190307.48 	36.249 	141.876 	47.0 	3.7 
1692	200207021017.53 	36.414 	138.024 	3.3 	2.6 
1692	200207141826.54 	36.412 	138.028 	3.6 	2.6 
1693	200207051608.34 	36.744 	139.500 	4.0 	1.9 
1693	200207051642.48 	36.740 	139.501 	4.4 	1.5 
1694	200207052229.32 	34.207 	135.407 	3.9 	1.6 
1694	200207092308.31 	34.206 	135.413 	4.9 	1.8 
1695	200207091013.28 	34.363 	136.050 	7.0 	1.7 
1695	200207130959.10 	34.363 	136.050 	6.7 	1.7 
1696	200207171811.20 	33.935 	135.622 	10.7 	2.0 
1696	200207251432.11 	33.936 	135.623 	11.1 	2.7 
1696	200207251432.12 	33.935 	135.626 	10.4 	2.7 
1696	200207251541.50 	33.934 	135.625 	10.1 	2.0 
1696	200208080044.36 	33.937 	135.623 	11.1 	2.3 
1697	200207250733.54 	34.995 	132.801 	6.0 	2.3 
1697	200207251421.15 	34.998 	132.800 	5.6 	2.0 
1697	200304060107.48 	35.001 	132.798 	7.7 	2.0 
1698	200207280906.04 	34.796 	139.232 	8.9 	1.5 
1698	200207280927.05 	34.799 	139.235 	7.5 	1.9 
1699	200207290114.41 	36.595 	137.864 	13.0 	1.6 
1699	200207290453.12 	36.597 	137.870 	11.6 	1.5 
1699	200207290512.10 	36.595 	137.874 	10.9 	1.8 
1699	200207290553.51 	36.599 	137.868 	12.1 	1.6 
1699	200207290555.34 	36.598 	137.867 	12.6 	1.6 
1699	200207290728.11 	36.597 	137.869 	11.8 	2.2 
1699	200207300516.25 	36.599 	137.855 	14.1 	1.7 
1699	200207300809.43 	36.600 	137.870 	13.3 	2.3 
1699	200208030644.57 	36.603 	137.870 	13.3 	1.6 
1699	200208030701.12 	36.600 	137.874 	13.0 	2.2 
1699	200209031927.56 	36.596 	137.878 	10.9 	2.5 
1700	200207290449.32 	36.594 	137.876 	9.5 	1.6 
1700	200207290621.55 	36.597 	137.867 	12.6 	2.4 
1701	200207291949.12 	35.027 	139.105 	6.2 	1.6 
1701	200207301154.49 	35.029 	139.107 	6.5 	2.0 
1701	200207301159.07 	35.027 	139.103 	5.7 	2.4 
1702	200207300643.12 	35.264 	136.025 	13.8 	2.6 
1702	200207300653.37 	35.262 	136.027 	14.3 	2.2 
1703	200207210604.59 	35.113 	135.686 	10.1 	2.0 
1703	200208161150.58 	35.112 	135.687 	10.2 	2.1 
1704	200207060212.12 	36.382 	141.913 	5.6 	3.4 
1704	200304191956.06 	36.403 	141.799 	20.2 	3.2 
1705	200207300718.33 	33.839 	134.970 	12.6 	2.2 
1705	200306120838.48 	33.840 	134.968 	12.2 	2.2 
1706	200207130058.06 	29.070 	129.818 	48.0 	2.6 
1706	200402031139.28 	29.057 	129.820 	58.7 	2.7 
1707	200207131343.20 	35.909 	141.482 	32.0 	2.9 
1707	200505042324.07 	35.891 	141.485 	37.1 	2.9 
1707	200809080641.21 	35.899 	141.445 	37.0 	2.8 
1708	200207190755.52 	36.051 	141.974 	67.0 	2.8 
1708	200609042020.02 	36.054 	141.937 	74.0 	2.7 
1708	200805111521.13 	36.055 	142.030 	66.9 	2.8 
1708	200911230833.13 	36.045 	141.962 	67.1 	2.9 
1709	200207092118.16 	36.345 	141.943 	69.0 	4.6 
1709	200806100903.12 	36.361 	141.895 	67.0 	4.5 
1710	200207131543.59 	36.235 	139.982 	53.5 	2.7 
1710	200810141358.54 	36.219 	139.961 	54.5 	2.2 
1711	200207312302.57 	35.996 	140.118 	64.0 	3.3 
1711	200502111648.56 	35.991 	140.099 	63.4 	3.1 
1711	201106260758.17 	35.974 	140.090 	61.6 	3.5 
1711	201212241213.33 	35.990 	140.090 	62.1 	3.3 
1711	201311091757.52 	36.010 	140.101 	61.5 	3.5 
1711	201512040354.11 	35.973 	140.087 	60.9 	3.2 
1711	201805120621.29 	35.995 	140.094 	61.0 	3.5 
1712	200207200504.19 	35.576 	140.092 	69.5 	2.4 
1712	201108311838.55 	35.575 	140.078 	67.0 	2.5 
1712	201712272219.03 	35.578 	140.074 	63.4 	2.6 
1713	200207061942.50 	36.303 	142.585 	76.0 	3.3 
1713	200805201008.53 	36.278 	142.418 	89.0 	3.2 
1713	201103211756.32 	36.317 	142.619 	68.0 	3.4 
1713	201106060506.44 	36.315 	142.593 	28.0 	3.2 
1713	201110240631.48 	36.303 	142.646 	71.0 	3.3 
1713	201205050130.26 	36.308 	142.585 	70.0 	3.2 
1713	201302130201.42 	36.318 	142.583 	62.0 	3.2 
1713	201403270754.57 	36.316 	142.526 	71.0 	3.3 
1713	201610170931.10 	36.304 	142.572 	83.0 	3.0 
1713	201801041805.00 	36.309 	142.596 	79.0 	3.0 
1714	200207172139.40 	31.902 	132.206 	28.4 	3.2 
1714	200411290837.16 	31.901 	132.196 	29.3 	3.1 
1714	200611111744.18 	31.899 	132.210 	23.7 	2.0 
1714	201002060132.00 	31.909 	132.189 	29.3 	3.2 
1714	201209012311.13 	31.901 	132.211 	25.8 	2.6 
1714	201610160454.50 	31.906 	132.208 	26.1 	3.1 
1715	200207292127.56 	35.567 	141.108 	37.3 	2.6 
1715	200601231948.20 	35.543 	141.064 	36.4 	2.5 
1715	200806022303.20 	35.556 	141.059 	36.4 	2.5 
1715	201104081944.42 	35.533 	141.035 	33.7 	2.3 
1715	201107020613.20 	35.565 	141.079 	37.0 	2.6 
1715	201204081402.07 	35.554 	141.027 	35.5 	2.5 
1715	201211231551.12 	35.559 	141.050 	35.5 	2.4 
1715	201305310926.50 	35.541 	141.057 	35.3 	2.5 
1715	201403110334.44 	35.556 	141.077 	35.7 	2.4 
1715	201506281359.57 	35.544 	141.055 	35.4 	2.5 
1715	201610231428.34 	35.549 	141.073 	35.5 	2.5 
1715	201802251936.46 	35.553 	141.069 	34.9 	2.3 
1715	201910270441.16 	35.552 	141.090 	35.8 	2.5 
1716	200207171150.58 	36.458 	139.867 	85.4 	2.3 
1716	201204200453.32 	36.441 	139.857 	84.2 	1.8 
1716	201312062024.03 	36.448 	139.856 	85.0 	2.0 
1716	201507020353.57 	36.434 	139.851 	85.4 	2.2 
1716	201710200726.41 	36.439 	139.855 	84.0 	2.0 
1717	200207251824.46 	36.351 	140.989 	35.6 	2.9 
1717	201112142200.23 	36.344 	140.930 	46.9 	2.6 
1717	201608032316.57 	36.349 	140.927 	46.5 	2.4 
1718	200207030826.29 	25.860 	128.507 	46.0 	4.7 
1718	200612071436.35 	25.874 	128.498 	48.0 	5.0 
1718	201201211450.05 	25.996 	128.409 	49.9 	4.5 
1718	201907301246.00 	26.000 	128.405 	43.7 	4.6 
1719	200208130026.40 	36.627 	139.446 	4.6 	1.9 
1719	200208130119.18 	36.628 	139.446 	4.8 	1.5 
1719	200208152328.35 	36.628 	139.445 	4.7 	1.5 
1720	200208131422.09 	35.462 	138.290 	18.2 	2.1 
1720	200208142036.31 	35.462 	138.291 	18.7 	2.3 
1720	200408210214.27 	35.450 	138.280 	15.9 	1.8 
1721	200208151444.16 	33.192 	139.781 	13.7 	2.8 
1721	200208151720.07 	33.146 	139.774 	9.5 	2.7 
1722	200208161026.48 	33.204 	139.742 	10.9 	2.1 
1722	200208161149.28 	33.226 	139.736 	12.0 	2.2 
1723	200208210339.49 	33.210 	139.651 	18.7 	3.4 
1723	200208212232.33 	33.213 	139.668 	20.2 	2.6 
1723	200208221859.08 	33.206 	139.635 	18.4 	3.6 
1723	200208221902.19 	33.208 	139.651 	19.6 	3.4 
1724	200208221711.39 	33.210 	139.655 	20.4 	2.7 
1724	200208231544.51 	33.235 	139.647 	19.0 	2.7 
1724	200208231854.49 	33.221 	139.663 	21.1 	2.6 
1725	200208230134.39 	31.933 	131.778 	29.2 	2.1 
1725	200208230135.42 	31.932 	131.773 	29.8 	2.5 
1726	200208230826.11 	33.201 	139.631 	19.5 	2.5 
1726	200208251333.17 	33.244 	139.671 	20.4 	2.6 
1726	200208252019.31 	33.225 	139.646 	19.7 	2.5 
1727	200208250122.46 	35.151 	133.142 	7.3 	2.2 
1727	200208250238.51 	35.149 	133.142 	7.4 	2.2 
1727	200208311635.29 	35.151 	133.142 	7.5 	2.5 
1727	200209090244.41 	35.150 	133.142 	7.4 	2.2 
1728	200208250407.17 	43.043 	146.114 	39.4 	4.0 
1728	200208250417.23 	43.060 	146.080 	40.3 	4.2 
1729	200208250436.20 	43.035 	146.139 	37.5 	3.1 
1729	200208251214.09 	43.045 	146.150 	38.4 	3.7 
1730	200208280833.19 	35.019 	135.103 	14.2 	2.0 
1730	200208300006.01 	35.017 	135.105 	14.8 	1.9 
1731	200208221217.18 	36.669 	139.499 	6.6 	1.9 
1731	200209130406.38 	36.669 	139.499 	6.4 	1.9 
1732	200208231937.10 	34.425 	135.876 	10.2 	2.2 
1732	200209111353.37 	34.425 	135.875 	10.2 	2.5 
1732	200209111353.38 	34.424 	135.877 	8.4 	2.3 
1732	200209120235.01 	34.424 	135.875 	9.9 	1.6 
1732	200209192319.06 	34.424 	135.878 	9.8 	2.0 
1733	200208300118.47 	35.869 	137.602 	10.0 	1.7 
1733	200209022024.11 	35.871 	137.603 	10.0 	2.0 
1734	200208302253.10 	32.849 	130.656 	7.9 	1.9 
1734	200209041850.40 	32.848 	130.654 	8.4 	1.7 
1735	200208292115.02 	35.063 	137.889 	12.8 	2.1 
1735	200211050732.09 	35.067 	137.887 	10.9 	2.2 
1736	200208272149.30 	36.083 	141.386 	44.7 	2.5 
1736	200301241638.18 	36.089 	141.404 	36.1 	2.4 
1737	200208010155.08 	34.246 	135.290 	4.8 	2.1 
1737	200305072126.56 	34.256 	135.291 	6.5 	2.2 
1738	200208211819.00 	37.587 	141.870 	33.5 	2.3 
1738	200308050502.22 	37.584 	141.873 	33.0 	2.3 
1738	200408141146.26 	37.577 	141.882 	35.4 	2.4 
1738	200505221516.28 	37.576 	141.876 	34.2 	2.3 
1738	200511270938.37 	37.584 	141.864 	36.1 	2.1 
1738	200605162035.05 	37.579 	141.877 	37.5 	2.3 
1738	200612122136.31 	37.576 	141.881 	35.6 	2.1 
1738	200708050820.32 	37.584 	141.875 	35.8 	2.3 
1738	200804022109.03 	37.584 	141.868 	35.2 	2.2 
1738	200808021038.03 	37.577 	141.884 	35.4 	2.1 
1738	200810241135.27 	37.596 	141.856 	35.4 	2.2 
1738	200903051731.48 	37.583 	141.868 	37.7 	2.3 
1738	200908221203.49 	37.584 	141.873 	36.4 	2.4 
1738	201001182340.35 	37.587 	141.866 	35.9 	2.0 
1738	201003260602.15 	37.581 	141.871 	33.1 	2.3 
1738	201010102119.46 	37.575 	141.887 	37.2 	2.7 
1739	200208031256.07 	36.028 	140.092 	63.7 	2.2 
1739	200503170432.14 	36.028 	140.076 	62.7 	2.5 
1739	200505020547.34 	36.032 	140.087 	63.7 	2.3 
1739	200601101747.47 	36.027 	140.083 	62.9 	2.0 
1739	200608232106.14 	36.032 	140.094 	63.3 	2.2 
1739	200802061101.08 	36.019 	140.085 	63.0 	2.5 
1739	200804290113.08 	36.029 	140.077 	64.0 	2.3 
1739	200812111131.22 	36.021 	140.083 	63.7 	2.0 
1739	201006110327.05 	36.022 	140.078 	62.5 	2.4 
1739	201105300818.56 	36.023 	140.078 	62.3 	2.8 
1739	201107291919.21 	36.024 	140.081 	63.3 	2.6 
1739	201201130925.24 	36.022 	140.077 	61.5 	2.3 
1739	201211111805.36 	36.023 	140.071 	61.5 	2.0 
1739	201211271000.31 	36.015 	140.075 	61.7 	2.2 
1739	201302200555.35 	36.023 	140.082 	63.3 	2.0 
1739	201309172347.20 	36.026 	140.062 	61.2 	2.3 
1739	201311060632.31 	36.031 	140.082 	62.4 	2.3 
1739	201401132309.04 	36.035 	140.077 	62.9 	2.3 
1739	201404060623.07 	36.021 	140.079 	61.7 	2.2 
1739	201405101011.06 	36.020 	140.066 	61.8 	2.2 
1739	201408311335.38 	36.026 	140.077 	62.3 	2.4 
1739	201504010147.51 	36.024 	140.071 	61.7 	2.4 
1739	201601221623.54 	36.017 	140.073 	61.8 	2.0 
1739	201608161923.35 	36.019 	140.075 	61.8 	2.1 
1739	201609182042.41 	36.018 	140.063 	61.5 	2.4 
1739	201711161243.41 	36.018 	140.072 	61.8 	2.0 
1740	200208251817.58 	36.612 	142.025 	39.0 	2.6 
1740	200511250258.39 	36.646 	141.976 	35.0 	2.5 
1740	200709150435.20 	36.629 	142.012 	9.0 	2.6 
1740	200903051159.46 	36.605 	142.040 	40.0 	2.6 
1740	201005232307.21 	36.637 	141.982 	26.5 	2.4 
1740	201103151204.52 	36.609 	141.926 	24.0 	3.7 
1740	201103202255.33 	36.593 	142.016 	30.0 	3.8 
1740	201103301634.25 	36.594 	142.048 	41.0 	3.8 
1740	201104161311.26 	36.640 	142.004 	24.8 	3.6 
1740	201105101942.20 	36.629 	141.960 	39.0 	3.5 
1740	201106220154.24 	36.646 	141.948 	62.0 	3.0 
1740	201108102110.43 	36.641 	141.980 	18.7 	3.3 
1740	201201020032.42 	36.652 	141.921 	25.6 	2.7 
1740	201204271245.29 	36.625 	142.028 	15.5 	2.8 
1740	201209051815.17 	36.636 	142.012 	19.0 	2.7 
1740	201302031817.41 	36.635 	142.018 	9.8 	2.8 
1740	201312030231.15 	36.626 	142.035 	16.3 	2.8 
1740	201408192213.28 	36.637 	141.982 	38.0 	2.6 
1740	201505040141.58 	36.632 	142.003 	17.0 	2.6 
1740	201607071208.35 	36.641 	141.998 	25.8 	2.5 
1740	201705081604.28 	36.617 	142.002 	13.1 	2.6 
1740	201805071405.48 	36.607 	142.055 	34.0 	2.6 
1741	200208131542.57 	35.556 	141.119 	31.4 	4.1 
1741	200704031928.48 	35.563 	141.024 	37.5 	3.6 
1741	201103141802.01 	35.565 	141.025 	35.3 	3.9 
1741	201107021933.54 	35.566 	141.020 	37.4 	3.9 
1741	201210261534.34 	35.562 	141.032 	37.3 	3.7 
1741	201508061426.58 	35.563 	141.046 	37.1 	3.7 
1741	201902060152.45 	35.559 	141.053 	37.3 	3.7 
1742	200208222132.45 	29.921 	131.219 	35.6 	2.8 
1742	200407082352.40 	29.964 	131.210 	36.0 	2.7 
1742	200603031814.19 	29.926 	131.238 	30.6 	2.7 
1742	200706250720.33 	29.973 	131.205 	35.8 	2.7 
1742	200810162111.08 	29.935 	131.230 	33.1 	2.8 
1742	201006101643.15 	29.930 	131.204 	30.7 	2.7 
1742	201309080459.59 	29.911 	131.245 	24.1 	2.8 
1742	201505290428.32 	29.919 	131.239 	24.2 	2.8 
1742	201704170316.30 	29.920 	131.240 	22.1 	2.7 
1743	200208130915.12 	32.786 	135.035 	35.2 	3.2 
1743	200906200525.16 	32.755 	135.040 	48.0 	3.3 
1743	201802270910.07 	32.760 	135.033 	42.3 	3.2 
1744	200208302221.40 	36.353 	141.416 	48.5 	2.8 
1744	200608301051.52 	36.354 	141.412 	43.5 	2.7 
1744	200805180827.43 	36.341 	141.425 	50.3 	2.7 
1744	201003011757.22 	36.360 	141.320 	46.8 	2.5 
1745	200208222323.47 	42.185 	143.395 	39.7 	2.3 
1745	200707070917.41 	42.186 	143.395 	39.3 	2.6 
1745	201101292312.08 	42.183 	143.388 	40.9 	2.7 
1745	201411021824.42 	42.184 	143.393 	41.0 	2.7 
1746	200208171328.01 	36.098 	140.232 	47.6 	2.9 
1746	200912122202.36 	36.094 	140.212 	47.3 	2.3 
1746	201108291955.08 	36.091 	140.213 	46.2 	2.4 
1746	201405312114.48 	36.098 	140.202 	45.1 	2.3 
1747	200208291909.10 	35.652 	140.184 	63.8 	2.1 
1747	201111010244.06 	35.652 	140.194 	62.6 	1.9 
1747	201809190522.46 	35.647 	140.186 	63.7 	1.9 
1748	200208140650.04 	36.180 	140.118 	52.3 	3.1 
1748	200607300219.22 	36.179 	140.111 	51.8 	3.9 
1748	201104251614.25 	36.179 	140.112 	50.8 	2.9 
1748	201107232322.27 	36.177 	140.113 	51.2 	4.0 
1748	201307120012.21 	36.175 	140.114 	51.0 	3.6 
1748	201606090055.02 	36.174 	140.109 	51.3 	3.2 
1748	201703282137.11 	36.172 	140.113 	51.4 	3.1 
1748	201808052328.44 	36.175 	140.113 	51.2 	2.4 
1748	201901021844.26 	36.175 	140.113 	51.4 	3.9 
1749	200208291804.08 	41.926 	142.326 	66.7 	4.7 
1749	201308120951.10 	41.919 	142.336 	69.1 	4.8 
1750	200208160131.06 	36.139 	140.073 	66.6 	2.8 
1750	201310281217.02 	36.147 	140.080 	65.9 	2.8 
1750	201405170554.20 	36.138 	140.052 	64.4 	2.7 
1751	200208270930.38 	41.929 	142.320 	68.6 	3.6 
1751	201401160811.40 	41.930 	142.307 	56.2 	4.0 
1752	200208150416.21 	36.438 	140.620 	56.7 	3.8 
1752	200208150416.22 	36.446 	140.651 	54.9 	4.5 
1752	200606150158.12 	36.442 	140.612 	55.4 	3.8 
1752	201409301923.59 	36.443 	140.615 	55.1 	3.8 
1752	201608170413.41 	36.443 	140.613 	54.8 	3.7 
1753	200208130700.42 	32.801 	135.024 	38.9 	2.8 
1753	200706080919.04 	32.810 	135.010 	40.4 	2.8 
1753	200906201228.47 	32.785 	135.022 	42.3 	2.6 
1753	201508081016.04 	32.801 	135.021 	43.3 	2.7 
1754	200208010011.45 	28.072 	129.385 	37.8 	3.2 
1754	201604301317.59 	28.001 	129.454 	34.4 	3.3 
1755	200208200933.07 	36.154 	140.867 	44.5 	3.1 
1755	201809282250.05 	36.167 	140.889 	44.2 	3.6 
1756	200208310342.43 	36.712 	141.197 	46.0 	3.3 
1756	201812260622.27 	36.714 	141.183 	45.1 	2.9 
1757	200209040037.50 	37.731 	139.537 	0.9 	2.0 
1757	200209090911.05 	37.732 	139.523 	8.1 	2.4 
1758	200209052024.42 	34.357 	136.171 	10.3 	3.5 
1758	200209111800.20 	34.360 	136.170 	10.6 	3.3 
1759	200209120441.08 	35.417 	138.525 	23.0 	2.4 
1759	200209290918.23 	35.418 	138.523 	22.2 	2.0 
1760	200209161405.05 	35.362 	133.730 	9.4 	2.4 
1760	200209161624.04 	35.363 	133.730 	9.4 	2.6 
1761	200209170151.37 	36.751 	141.273 	47.1 	4.0 
1761	200209280231.14 	36.738 	141.294 	46.4 	4.2 
1762	200209211951.48 	35.484 	139.119 	17.6 	3.0 
1762	200209211958.15 	35.487 	139.120 	17.6 	2.3 
1763	200209251627.02 	35.841 	137.591 	7.9 	1.5 
1763	200209251630.51 	35.840 	137.590 	7.7 	1.7 
1764	200209251854.59 	31.984 	130.006 	9.5 	2.1 
1764	200209271914.24 	31.984 	130.005 	9.1 	2.3 
1765	200209260216.13 	34.901 	132.850 	4.2 	1.7 
1765	200209290150.35 	34.901 	132.849 	4.1 	2.5 
1766	200209161229.53 	35.377 	133.736 	10.0 	2.4 
1766	200210160805.55 	35.375 	133.734 	8.9 	2.3 
1767	200209161912.12 	33.836 	135.046 	31.2 	3.1 
1767	200209161912.13 	33.824 	134.973 	12.1 	2.7 
1767	200209290237.03 	33.822 	134.975 	12.2 	2.5 
1767	200210070808.17 	33.823 	134.973 	12.3 	3.4 
1767	200210071738.12 	33.824 	134.972 	11.9 	3.3 
1767	200210120601.15 	33.823 	134.972 	12.0 	2.0 
1768	200209121124.52 	34.312 	131.865 	15.0 	2.1 
1768	200211122027.00 	34.319 	131.861 	13.9 	2.1 
1769	200209011936.19 	35.998 	140.077 	65.1 	3.1 
1769	200302080719.58 	35.973 	140.078 	66.4 	3.4 
1770	200209171443.01 	34.903 	132.851 	6.5 	2.4 
1770	200304031058.43 	34.903 	132.850 	6.8 	2.4 
1771	200209241421.08 	41.901 	142.946 	42.8 	1.7 
1771	200308181326.40 	41.893 	142.937 	47.9 	1.8 
1771	200511161312.16 	41.900 	142.955 	44.4 	3.7 
1771	200607150346.28 	41.902 	142.948 	44.2 	3.3 
1771	200609022221.09 	41.902 	142.944 	43.7 	2.9 
1771	200704092056.53 	41.911 	142.957 	44.0 	2.1 
1771	200711022157.06 	41.914 	142.955 	44.1 	2.5 
1771	200804270330.10 	41.909 	142.954 	42.9 	2.2 
1771	200812291424.12 	41.902 	142.947 	45.5 	2.2 
1771	200906282136.49 	41.922 	142.949 	41.0 	2.1 
1771	201001180823.53 	41.909 	142.954 	45.4 	2.4 
1771	201011091819.21 	41.903 	142.946 	45.2 	2.0 
1771	201105132319.14 	41.901 	142.950 	44.3 	2.1 
1771	201112100150.42 	41.899 	142.954 	44.2 	2.7 
1771	201207250745.50 	41.899 	142.921 	45.9 	2.2 
1771	201302010529.12 	41.904 	142.930 	44.2 	2.1 
1771	201310150520.45 	41.887 	142.928 	46.3 	2.1 
1771	201405201934.13 	41.902 	142.950 	45.2 	1.9 
1771	201412211200.19 	41.902 	142.928 	45.5 	2.2 
1771	201511030353.22 	41.916 	142.957 	43.3 	1.9 
1771	201602081322.41 	41.914 	142.943 	43.9 	2.2 
1771	201606132233.46 	41.911 	142.951 	43.2 	2.5 
1771	201701272123.17 	41.894 	142.930 	45.2 	2.1 
1771	201710020020.04 	41.891 	142.936 	45.8 	2.1 
