Doublet_ID	Avg_CC	No_CC	std_m_s	No_ddt_m Date Time Lat_deg Lon_deg	Depth_km Mag Date_2 Time_2 Lat_deg_2 Lon_deg_2	Depth_km_2 Mag_2
1998281_2009304	0.967	30	0.0080	22	1998/10/08	21:23:27.030	-4.877	103.104	33.0	5.2	2009/10/31	22:50:03.660	-5.003	102.979	67.5	5.0
1998289_2010263	0.974	31	0.0105	15	1998/10/16	07:26:46.890	-33.769	-72.214	33.0	5.0	2010/09/20	05:42:56.690	-33.643	-71.928	30.4	5.1
1998301_2010328	0.976	49	0.0132	36	1998/10/28	21:39:52.970	11.985	143.528	33.0	5.4	2010/11/24	11:59:40.610	11.966	143.576	35.0	5.2
1998303_2017168	0.961	4	0.0064	2	1998/10/30	14:34:50.840	-16.197	167.941	176.4	5.3	2017/06/17	16:37:22.760	-16.216	167.869	176.7	5.0
1998341_2008215	0.966	32	0.0090	25	1998/12/07	09:01:18.050	29.289	130.332	42.3	5.2	2008/08/02	04:03:27.700	29.355	130.284	54.7	5.1
1998341_2017012	0.976	25	0.0089	18	1998/12/07	15:53:29.550	-5.157	102.957	49.1	5.2	2017/01/12	13:29:06.300	-5.267	102.724	22.9	5.5
1999026_2003185	0.961	22	0.0120	12	1999/01/26	07:04:20.900	-21.100	-174.486	33.0	5.2	2003/07/04	01:15:56.550	-20.962	-174.541	33.0	5.3
1999026_2008053	0.963	13	0.0097	12	1999/01/26	07:04:20.900	-21.100	-174.486	33.0	5.2	2008/02/22	15:26:51.360	-20.993	-174.527	35.0	5.1
1999026_2013170	0.955	13	0.0120	7	1999/01/26	07:04:20.900	-21.100	-174.486	33.0	5.2	2013/06/19	09:39:33.960	-21.022	-174.438	41.5	5.1
1999026_2017186	0.955	12	0.0159	8	1999/01/26	07:04:20.900	-21.100	-174.486	33.0	5.2	2017/07/05	23:29:45.290	-20.881	-174.382	35.0	5.1
1999032_2010214	0.983	38	0.0063	29	1999/02/01	16:35:31.140	-6.474	104.721	33.0	5.2	2010/08/02	23:13:29.800	-6.498	104.618	41.7	5.4
1999040_2004254	0.964	53	0.0102	36	1999/02/09	00:19:37.140	42.328	142.983	59.1	5.1	2004/09/10	04:22:10.110	42.392	142.954	51.8	5.0
1999040_2010014	0.971	48	0.0083	33	1999/02/09	00:19:37.140	42.328	142.983	59.1	5.1	2010/01/14	18:46:25.100	42.338	142.991	60.1	5.0
1999051_2013357	0.973	25	0.0105	14	1999/02/20	10:50:12.750	35.380	142.094	33.0	5.3	2013/12/23	09:25:12.290	35.503	142.302	17.4	5.1
1999056_2013264	0.965	45	0.0109	35	1999/02/25	08:41:17.740	52.228	173.962	33.0	5.1	2013/09/21	22:58:22.800	52.279	173.781	25.4	5.1
1999115_2008067	0.970	70	0.0091	58	1999/04/25	12:27:05.270	36.441	140.473	81.7	5.3	2008/03/07	16:54:57.170	36.453	140.612	57.0	5.2
1999115_2016209	0.974	79	0.0117	68	1999/04/25	12:27:05.270	36.441	140.473	81.7	5.3	2016/07/27	14:47:17.010	36.492	140.758	46.0	5.3
1999129_2008013	0.960	10	0.0077	6	1999/05/09	00:35:02.990	-16.102	-172.961	33.0	5.2	2008/01/13	11:16:40.530	-16.057	-172.937	36.6	5.2
1999150_2006214	0.984	21	0.0094	21	1999/05/30	04:41:36.280	-5.424	152.411	56.7	5.0	2006/08/02	23:44:24.160	-5.463	152.479	37.8	5.0
1999178_2005120	0.954	31	0.0144	19	1999/06/27	14:01:39.150	-20.105	-173.692	33.0	5.2	2005/04/30	08:28:37.570	-19.990	-173.680	10.0	5.0
1999178_2012235	0.961	21	0.0104	14	1999/06/27	14:01:39.150	-20.105	-173.692	33.0	5.2	2012/08/22	10:13:57.470	-20.038	-173.661	35.0	5.1
1999207_2012060	0.973	20	0.0073	17	1999/07/26	21:22:01.970	49.255	156.275	33.0	5.1	2012/02/29	01:22:52.650	49.282	156.200	46.8	5.0
1999213_2009111	0.963	82	0.0120	67	1999/08/01	20:10:54.380	52.303	-173.381	51.1	5.3	2009/04/21	08:37:28.080	52.257	-173.436	55.5	5.2
1999232_2011194	0.973	15	0.0082	8	1999/08/20	20:19:01.070	-21.417	-174.525	33.0	5.1	2011/07/13	07:25:16.160	-21.511	-174.360	10.0	5.2
1999249_2007234	0.970	10	0.0113	9	1999/09/06	03:14:58.270	-7.067	154.727	62.4	5.3	2007/08/22	09:34:50.740	-7.042	154.789	49.5	5.0
1999249_2014102	0.956	16	0.0168	15	1999/09/06	03:14:58.270	-7.067	154.727	62.4	5.3	2014/04/12	10:55:41.640	-6.973	154.803	14.1	5.0
1999249_2014116	0.954	15	0.0081	13	1999/09/06	03:14:58.270	-7.067	154.727	62.4	5.3	2014/04/26	16:03:50.510	-7.001	154.813	35.6	5.0
1999262_2006352	0.961	7	0.0206	6	1999/09/19	19:59:24.050	-6.816	154.609	33.0	5.3	2006/12/18	23:46:16.790	-6.809	154.576	61.9	5.3
1999269_2013305	0.973	54	0.0108	43	1999/09/26	23:38:38.620	44.589	148.204	61.0	5.1	2013/11/01	16:30:14.300	44.631	148.180	77.7	5.2
1999275_2010199	0.951	25	0.0175	21	1999/10/02	17:14:17.810	24.069	122.434	44.7	5.2	2010/07/18	13:03:24.500	24.131	122.470	26.9	5.1
1999284_2012316	0.951	10	0.0213	9	1999/10/11	21:18:27.350	-10.854	164.801	33.0	5.2	2012/11/11	14:56:10.590	-10.755	164.828	25.9	5.2
2000029_2014195	0.961	52	0.0229	26	2000/01/29	08:13:10.730	-8.633	111.137	60.7	5.4	2014/07/14	05:05:03.200	-8.819	111.253	52.5	5.5
2000050_2010054	0.967	69	0.0085	60	2000/02/19	19:31:37.360	49.656	155.859	48.2	5.4	2010/02/23	10:43:10.260	49.702	155.789	48.4	5.3
2000055_2002233	0.961	52	0.0133	32	2000/02/24	13:32:26.280	51.459	-178.379	50.2	5.1	2002/08/21	17:11:14.410	51.476	-178.354	33.0	5.1
2000076_2014101	0.954	12	0.0113	8	2000/03/16	07:11:18.510	-6.956	155.043	33.0	5.0	2014/04/11	10:30:28.960	-6.877	155.137	16.1	5.1
2000081_2002013	0.954	42	0.0089	28	2000/03/21	22:36:39.780	-5.463	152.106	64.0	5.3	2002/01/13	16:23:30.140	-5.422	152.111	38.5	5.1
2000081_2008173	0.951	36	0.0129	25	2000/03/21	22:36:39.780	-5.463	152.106	64.0	5.3	2008/06/21	07:28:44.540	-5.396	152.067	70.6	5.1
2000089_2016196	0.967	5	0.0212	2	2000/03/29	07:47:01.210	-27.958	-176.458	10.0	5.2	2016/07/14	02:24:02.360	-27.896	-176.347	10.0	5.1
2000104_2012245	0.956	22	0.0169	16	2000/04/13	13:12:53.780	10.280	126.552	33.0	5.4	2012/09/01	00:25:02.670	10.229	126.450	35.0	5.3
2000157_2006075	0.963	39	0.0134	21	2000/06/05	17:43:24.020	-7.359	106.664	33.0	5.1	2006/03/16	05:43:09.700	-7.366	106.720	20.3	5.0
2000157_2012315	0.968	30	0.0093	15	2000/06/05	17:43:24.020	-7.359	106.664	33.0	5.1	2012/11/10	06:05:27.190	-7.373	106.666	49.5	5.1
2000161_2001045	0.972	48	0.0090	39	2000/06/09	06:47:32.180	-5.013	102.723	33.0	5.1	2001/02/14	01:39:31.490	-5.023	102.727	33.0	5.2
2000166_2012144	0.956	78	0.0130	59	2000/06/14	14:11:07.350	46.640	152.587	33.0	5.5	2012/05/23	20:25:58.200	46.660	152.557	34.0	5.3
2000166_2015347	0.961	65	0.0184	43	2000/06/14	14:11:07.350	46.640	152.587	33.0	5.5	2015/12/13	01:52:17.690	46.724	152.586	56.7	5.3
2000210_2008136	0.951	18	0.0180	13	2000/07/28	04:28:08.190	-20.679	-174.082	33.0	5.1	2008/05/15	14:06:15.330	-20.839	-174.062	35.0	5.1
2000210_2012319	0.967	28	0.0178	25	2000/07/28	04:28:08.190	-20.679	-174.082	33.0	5.1	2012/11/14	07:41:53.210	-20.739	-174.079	10.0	5.2
2000210_2016348	0.950	27	0.0138	20	2000/07/28	04:28:08.190	-20.679	-174.082	33.0	5.1	2016/12/13	23:51:31.140	-20.612	-173.631	10.0	5.2
2000216_2010271	0.961	28	0.0179	20	2000/08/03	17:01:57.700	11.804	143.130	33.0	5.1	2010/09/28	03:15:03.030	11.884	143.241	10.9	5.0
2000216_2016123	0.975	35	0.0067	23	2000/08/03	17:01:57.700	11.804	143.130	33.0	5.1	2016/05/02	05:24:42.170	11.851	143.337	10.0	5.3
2000217_2011175a	0.965	24	0.0133	8	2000/08/04	03:11:49.970	-12.723	66.171	10.0	5.0	2011/06/24	05:12:10.180	-12.715	66.354	10.0	5.1
2000236_2012306	0.970	54	0.0100	40	2000/08/23	05:14:06.790	51.298	-179.680	56.3	5.2	2012/11/01	09:50:59.090	51.011	-179.699	9.0	5.1
2000242_2005124	0.976	34	0.0096	31	2000/08/29	07:14:48.470	3.113	96.438	33.0	5.0	2005/05/04	00:44:50.540	3.047	96.382	40.2	5.1
2000278_2006013	0.962	36	0.0266	16	2000/10/04	15:39:27.710	-17.747	-173.199	33.0	5.1	2006/01/13	09:17:56.910	-17.757	-173.216	10.0	5.4
2000278_2008132	0.953	16	0.0080	9	2000/10/04	15:39:27.710	-17.747	-173.199	33.0	5.1	2008/05/11	05:49:22.450	-17.740	-173.283	38.8	5.4
2000286_2011315	0.962	63	0.0163	46	2000/10/12	02:22:09.750	-17.685	-173.010	33.0	5.4	2011/11/11	15:02:19.930	-17.708	-173.095	10.0	5.6
2000329_2004143	0.976	62	0.0097	45	2000/11/24	17:27:11.160	-20.508	-174.367	35.3	5.4	2004/05/22	07:36:57.020	-20.522	-174.254	33.1	5.4
2000329_2009192	0.968	58	0.0108	48	2000/11/24	17:27:11.160	-20.508	-174.367	35.3	5.4	2009/07/11	12:35:21.830	-20.672	-174.215	35.0	5.3
2000329_2012169	0.972	56	0.0129	43	2000/11/24	17:27:11.160	-20.508	-174.367	35.3	5.4	2012/06/17	17:26:26.940	-20.588	-174.311	10.0	5.3
2000338_2013111	0.981	144	0.0112	132	2000/12/03	12:55:16.700	51.666	-178.156	43.2	5.7	2013/04/21	13:48:29.450	51.663	-178.239	44.0	5.6
2000345_2016218	0.961	11	0.0100	8	2000/12/10	03:17:58.430	-6.698	155.716	67.0	5.0	2016/08/05	15:04:38.240	-6.717	155.679	77.9	5.1
2001007_2009212	0.960	47	0.0165	39	2001/01/07	12:55:46.890	-8.703	108.893	33.0	5.4	2009/07/31	14:56:16.480	-8.795	108.744	17.5	5.4
2001009_2009281	0.967	5	0.0208	4	2001/01/09	12:53:15.520	-11.446	165.670	33.0	5.3	2009/10/08	06:07:11.400	-11.437	165.717	35.0	5.0
2001009_2011148	0.963	12	0.0111	9	2001/01/09	12:53:15.520	-11.446	165.670	33.0	5.3	2011/05/28	16:47:11.180	-11.502	165.797	35.0	5.1
2001033_2013165	0.960	55	0.0125	37	2001/02/02	14:47:55.090	5.636	-82.631	10.0	5.3	2013/06/14	17:56:45.320	5.300	-82.617	10.0	5.2
2001047_2008292	0.967	40	0.0077	18	2001/02/16	23:38:03.710	-6.080	104.680	33.0	5.0	2008/10/18	18:41:32.150	-6.058	104.751	77.5	5.1
2001058_2008156	0.975	32	0.0139	22	2001/02/27	12:10:32.460	-22.653	-175.059	33.0	5.2	2008/06/04	21:28:24.980	-22.569	-175.102	34.5	5.2
2001064_2006203	0.960	26	0.0176	19	2001/03/05	21:24:49.310	-9.760	108.822	33.0	5.1	2006/07/22	03:05:11.200	-9.687	108.821	10.0	5.2
2001064_2006321	0.968	25	0.0118	20	2001/03/05	21:24:49.310	-9.760	108.822	33.0	5.1	2006/11/17	00:57:58.970	-9.778	108.905	10.0	5.0
2001064_2010028	0.967	20	0.0113	12	2001/03/05	21:24:49.310	-9.760	108.822	33.0	5.1	2010/01/28	04:01:18.210	-9.832	108.788	16.1	5.0
2001064_2015132	0.974	21	0.0106	12	2001/03/05	21:24:49.310	-9.760	108.822	33.0	5.1	2015/05/12	06:27:03.550	-10.022	108.732	10.0	5.1
2001066_2009151	0.967	9	0.0104	8	2001/03/07	12:20:08.480	-16.168	178.271	33.0	5.1	2009/05/31	16:14:30.760	-16.210	178.282	22.5	5.0
2001077_2011184	0.966	65	0.0133	53	2001/03/18	15:43:21.310	12.540	-87.399	95.5	5.7	2011/07/03	06:34:36.870	12.326	-87.620	36.0	5.7
2001090_2010357	0.971	45	0.0062	38	2001/03/31	02:26:33.470	4.049	96.088	50.7	5.1	2010/12/23	00:01:37.690	3.931	95.916	41.8	5.4
2001111_2008006	0.956	39	0.0144	23	2001/04/21	15:41:31.600	-4.748	103.097	88.7	5.1	2008/01/06	10:06:32.780	-4.867	103.096	35.0	5.1
2001125_2009242	0.969	54	0.0135	43	2001/05/05	18:06:55.820	14.813	-93.658	33.0	5.2	2009/08/30	09:19:43.760	14.567	-93.574	10.0	5.1
2001127_2007220	0.963	62	0.0175	50	2001/05/07	14:32:52.170	27.315	128.346	55.7	5.2	2007/08/08	15:19:42.560	27.385	128.346	47.0	5.2
2001127_2013064	0.970	68	0.0131	54	2001/05/07	14:32:52.170	27.315	128.346	55.7	5.2	2013/03/05	20:32:45.540	27.386	128.304	51.1	5.3
2001134_2012237	0.967	54	0.0143	50	2001/05/14	02:32:38.110	-27.173	-176.898	33.0	5.7	2012/08/24	04:43:48.350	-27.311	-176.807	16.0	5.7
2001147_2006137	0.959	31	0.0198	20	2001/05/27	21:17:50.080	-4.333	102.840	100.0	5.1	2006/05/17	03:48:19.650	-4.457	102.736	38.8	5.0
2001147_2010204	0.958	33	0.0088	17	2001/05/27	21:17:50.080	-4.333	102.840	100.0	5.1	2010/07/23	14:34:13.250	-4.533	102.451	35.0	5.1
2001190_2005323	0.952	8	0.0239	5	2001/07/09	04:43:21.840	-30.197	-177.911	33.0	5.0	2005/11/19	18:09:38.730	-30.015	-177.925	51.6	5.2
2001277_2011211	0.966	28	0.0150	24	2001/10/04	16:57:29.450	34.920	141.598	42.9	5.2	2011/07/30	13:21:34.560	34.825	141.601	35.0	5.0
2001299_2014164	0.972	34	0.0147	25	2001/10/26	08:44:28.310	30.554	141.755	33.0	5.0	2014/06/13	05:50:49.790	30.699	141.835	47.2	5.0
2001310_2014141	0.956	81	0.0218	36	2001/11/06	06:12:53.830	-30.437	-71.155	61.4	5.1	2014/05/21	09:00:53.210	-30.452	-71.311	36.2	5.1
2002006_2011260	0.970	117	0.0113	92	2002/01/06	01:33:39.720	48.776	154.964	44.7	5.2	2011/09/17	08:59:30.470	48.909	154.739	61.9	5.2
2002013_2008173	0.955	44	0.0130	24	2002/01/13	16:23:30.140	-5.422	152.111	38.5	5.1	2008/06/21	07:28:44.540	-5.396	152.067	70.6	5.1
2002015_2013242	0.970	9	0.0135	5	2002/01/15	13:04:05.850	-18.195	168.152	10.0	5.2	2013/08/30	11:35:09.510	-18.366	168.203	27.1	5.0
2002027_2006254	0.956	12	0.0247	4	2002/01/27	03:04:14.500	-21.697	-174.553	33.0	5.3	2006/09/11	20:59:27.390	-21.537	-174.525	10.0	5.3
2002040_2002161	0.975	57	0.0136	42	2002/02/09	22:50:47.810	-3.734	151.305	10.0	5.3	2002/06/10	16:24:17.270	-3.801	151.380	33.0	5.3
2002048_2007199	0.954	49	0.0196	24	2002/02/17	10:23:01.380	-5.875	104.590	33.0	5.2	2007/07/18	19:37:31.460	-5.954	104.537	30.0	5.1
2002052_2007348	0.961	11	0.0170	7	2002/02/21	00:30:54.140	-26.796	-176.374	33.0	5.2	2007/12/14	18:24:44.710	-26.631	-176.454	35.0	5.1
2002101_2008152	0.980	38	0.0067	34	2002/04/11	12:04:13.480	39.987	142.813	35.9	5.3	2008/05/31	14:28:35.100	39.983	142.604	33.5	5.0
2002101_2011122	0.987	40	0.0053	37	2002/04/11	12:04:13.480	39.987	142.813	35.9	5.3	2011/05/02	21:25:49.540	40.102	142.564	32.3	5.1
2002101_2011354	0.980	41	0.0073	32	2002/04/11	12:04:13.480	39.987	142.813	35.9	5.3	2011/12/20	06:26:23.210	40.099	142.559	52.7	5.1
2002101_2014016	0.980	39	0.0049	32	2002/04/11	12:04:13.480	39.987	142.813	35.9	5.3	2014/01/16	01:12:17.710	40.115	142.818	51.8	5.1
2002116_2009005	0.971	25	0.0150	14	2002/04/26	02:12:56.640	-27.441	-176.702	33.0	5.5	2009/01/05	22:27:13.890	-27.480	-176.706	47.0	5.4
2002129_2011053	0.963	45	0.0137	41	2002/05/09	16:37:34.840	26.440	128.851	33.0	5.2	2011/02/22	04:56:19.740	26.419	128.706	16.1	5.1
2002155_2014260	0.959	55	0.0142	46	2002/06/04	17:20:57.090	24.850	125.353	48.9	5.1	2014/09/17	23:18:55.450	24.841	125.351	42.8	5.4
2002171_2006322	0.956	15	0.0272	10	2002/06/20	05:26:10.640	-23.473	-175.518	33.0	5.1	2006/11/18	21:45:11.170	-23.497	-175.545	42.0	5.0
2002171_2007257	0.961	5	0.0178	3	2002/06/20	03:02:36.950	-12.012	166.106	33.0	5.3	2007/09/14	23:44:35.210	-11.982	165.871	35.0	5.0
2002171_2009281	0.962	9	0.0117	4	2002/06/20	03:02:36.950	-12.012	166.106	33.0	5.3	2009/10/08	18:10:49.900	-12.035	165.978	35.0	5.2
2002187_2012317	0.972	20	0.0285	9	2002/07/06	00:07:08.400	-17.638	-173.198	33.0	5.4	2012/11/12	14:58:09.650	-17.631	-173.090	10.0	5.1
2002187_2017200	0.963	21	0.0157	7	2002/07/06	00:07:08.400	-17.638	-173.198	33.0	5.4	2017/07/19	17:11:44.250	-17.569	-172.886	5.4	5.2
2002199_2009125	0.966	9	0.0015	3	2002/07/18	14:26:51.630	-58.688	-25.275	33.0	5.0	2009/05/05	06:16:07.350	-58.704	-25.115	36.2	5.1
2002222_2014191	0.981	17	0.0111	15	2002/08/10	19:43:02.940	-7.254	156.081	41.8	5.0	2014/07/10	19:24:44.130	-7.370	156.192	54.0	5.1
2002248_2009247	0.973	62	0.0080	30	2002/09/05	00:14:42.090	-6.199	104.876	43.7	5.2	2009/09/04	00:52:08.110	-6.286	104.794	46.0	5.1
2002248_2017312	0.967	48	0.0079	20	2002/09/05	00:14:42.090	-6.199	104.876	43.7	5.2	2017/11/08	19:17:06.960	-6.507	104.615	35.0	5.0
2002258_2004315	0.957	40	0.0153	22	2002/09/15	01:06:55.800	24.098	122.463	36.0	5.1	2004/11/10	14:48:06.920	24.076	122.344	56.8	5.1
2002275_2013284	0.969	37	0.0099	24	2002/10/02	21:10:07.910	-5.859	103.029	33.0	5.1	2013/10/11	13:12:57.830	-5.798	103.088	37.6	5.3
2002276_2010316	0.961	48	0.0083	35	2002/10/03	15:56:41.130	54.564	161.515	53.8	5.2	2010/11/12	06:31:13.250	54.650	161.361	52.6	5.0
2002294_2017046	0.952	35	0.0152	7	2002/10/21	12:15:22.700	-7.374	107.356	65.5	5.1	2017/02/15	18:53:38.570	-7.516	107.388	77.3	5.0
2002330_2008234	0.961	24	0.0150	22	2002/11/26	15:29:45.040	23.931	122.738	33.0	5.3	2008/08/21	06:53:07.990	23.853	122.602	6.6	5.0
2002333_2014344	0.975	13	0.0021	2	2002/11/29	05:49:40.850	-18.454	-173.251	33.0	5.2	2014/12/10	12:49:51.850	-18.493	-173.077	10.0	5.0
2003019_2013205	0.969	36	0.0124	25	2003/01/19	02:55:24.280	-3.428	101.638	53.2	5.1	2013/07/24	21:39:22.260	-3.607	101.509	57.4	5.2
2003101_2008097	0.973	9	0.0103	4	2003/04/11	17:57:16.550	-20.113	168.645	33.0	5.1	2008/04/06	18:48:15.190	-20.081	168.575	35.0	5.1
2003101_2008153	0.972	11	0.0222	5	2003/04/11	17:57:16.550	-20.113	168.645	33.0	5.1	2008/06/01	22:30:50.880	-20.062	168.601	45.5	5.2
2003101_2011148	0.974	8	0.0117	4	2003/04/11	17:57:16.550	-20.113	168.645	33.0	5.1	2011/05/28	06:42:06.570	-20.057	168.527	37.8	5.1
2003137_2011141	0.957	96	0.0148	82	2003/05/17	14:33:09.670	35.591	140.551	50.0	5.4	2011/05/21	22:06:26.390	35.597	140.492	37.0	5.6
2003137_2017050	0.958	79	0.0134	67	2003/05/17	14:33:09.670	35.591	140.551	50.0	5.4	2017/02/19	09:19:31.080	35.662	140.752	42.0	5.4
2003142_2013019	0.971	58	0.0162	44	2003/05/22	17:45:37.630	11.302	125.459	71.6	5.2	2013/01/19	13:48:02.480	11.252	125.386	43.0	5.3
2003149_2017154	0.969	130	0.0083	120	2003/05/29	05:59:07.660	50.878	157.301	49.4	5.3	2017/06/03	11:47:23.270	50.816	157.345	44.0	5.3
2003155_2007226	0.964	6	0.0085	5	2003/06/04	06:03:43.530	-30.286	-177.842	33.0	5.0	2007/08/14	05:52:34.200	-30.417	-177.803	35.0	5.1
2003183_2008055	0.962	55	0.0226	27	2003/07/02	00:47:11.860	-3.643	102.060	75.2	5.1	2008/02/24	04:36:29.250	-3.741	101.986	44.2	5.2
2003185_2008053	0.972	15	0.0093	10	2003/07/04	01:15:56.550	-20.962	-174.541	33.0	5.3	2008/02/22	15:26:51.360	-20.993	-174.527	35.0	5.1
2003185_2013170	0.964	22	0.0095	12	2003/07/04	01:15:56.550	-20.962	-174.541	33.0	5.3	2013/06/19	09:39:33.960	-21.022	-174.438	41.5	5.1
2003185_2015123	0.960	54	0.0174	40	2003/07/04	03:39:02.850	-5.465	151.756	10.0	5.4	2015/05/03	22:35:07.600	-5.523	151.855	35.0	5.5
2003185_2017186	0.972	23	0.0104	13	2003/07/04	01:15:56.550	-20.962	-174.541	33.0	5.3	2017/07/05	23:29:45.290	-20.881	-174.382	35.0	5.1
2003196_2012054	0.950	13	0.0139	8	2003/07/15	09:25:58.800	-5.139	151.826	45.0	5.3	2012/02/23	13:25:30.190	-5.197	151.926	68.6	5.1
2003225_2017263	0.971	32	0.0098	20	2003/08/13	16:38:10.710	-9.826	119.015	33.0	5.0	2017/09/20	16:25:11.310	-10.196	118.882	10.8	5.3
2003242_2015255	0.952	65	0.0170	58	2003/08/30	10:06:39.970	41.864	142.552	51.9	5.5	2015/09/12	13:38:01.860	41.897	142.652	49.0	5.4
2003260_2016261	0.956	34	0.0211	13	2003/09/17	01:27:18.980	-4.436	102.844	68.7	5.0	2016/09/17	02:30:56.820	-4.435	102.754	59.0	5.5
2003263_2012205	0.963	8	0.0051	4	2003/09/20	13:35:14.430	-30.702	-177.705	33.0	5.2	2012/07/23	19:47:14.110	-30.830	-177.465	35.0	5.0
2003268_2004086	0.972	136	0.0167	116	2003/09/25	21:02:52.630	41.807	144.231	33.0	5.5	2004/03/26	16:26:38.080	41.810	144.303	12.8	5.0
2003279_2009153	0.962	12	0.0097	7	2003/10/06	13:28:57.520	-17.919	167.730	33.0	5.0	2009/06/02	16:01:37.150	-17.873	167.810	35.0	5.0
2003284_2009066	0.952	100	0.0184	81	2003/10/11	18:26:18.600	41.746	143.683	33.0	5.6	2009/03/07	14:33:04.910	41.796	143.693	32.7	5.3
2003296_2015215	0.971	12	0.0223	8	2003/10/23	08:12:39.820	-10.823	161.669	33.7	5.3	2015/08/03	09:41:53.590	-10.747	161.899	32.7	5.4
2003317_2016270	0.954	44	0.0085	27	2003/11/13	22:39:20.580	41.857	142.117	74.4	5.0	2016/09/26	02:24:37.740	41.880	142.204	64.0	5.0
2004028_2017030	0.966	44	0.0120	33	2004/01/28	02:50:00.350	9.816	125.914	91.0	5.1	2017/01/30	02:43:55.790	9.935	126.035	53.3	5.1
2004032_2012281	0.954	47	0.0195	36	2004/02/01	21:06:32.140	-5.547	151.708	73.2	5.2	2012/10/07	08:36:32.180	-5.530	151.794	35.0	5.3
2004046_2008192	0.955	55	0.0197	32	2004/02/15	00:01:30.710	-20.033	169.226	46.6	5.2	2008/07/10	16:01:06.490	-20.081	169.205	69.5	5.1
2004046_2011289	0.954	58	0.0123	34	2004/02/15	00:01:30.710	-20.033	169.226	46.6	5.2	2011/10/16	04:24:45.080	-20.040	169.144	81.1	5.1
2004076_2015183	0.962	20	0.0139	12	2004/03/16	06:09:22.820	-32.218	-177.878	10.0	5.1	2015/07/02	19:22:42.200	-31.955	-178.027	16.3	5.0
2004080_2012114	0.956	39	0.0121	25	2004/03/20	00:10:42.140	-23.880	-175.962	10.0	5.0	2012/04/23	10:57:19.650	-24.007	-175.934	20.1	5.0
2004133_2014275	0.963	29	0.0067	21	2004/05/12	18:08:48.130	-20.741	-174.397	10.0	5.1	2014/10/02	07:02:05.150	-20.931	-174.290	10.0	5.1
2004140_2013027	0.962	70	0.0093	49	2004/05/19	21:04:14.750	27.338	128.321	60.1	5.0	2013/01/27	20:57:35.470	27.314	128.348	60.6	5.2
2004143_2009192	0.968	80	0.0129	63	2004/05/22	07:36:57.020	-20.522	-174.254	33.1	5.4	2009/07/11	12:35:21.830	-20.672	-174.215	35.0	5.3
2004143_2012169	0.968	81	0.0156	62	2004/05/22	07:36:57.020	-20.522	-174.254	33.1	5.4	2012/06/17	17:26:26.940	-20.588	-174.311	10.0	5.3
2004191_2012258	0.965	11	0.0133	6	2004/07/09	15:37:53.210	-39.536	-16.072	10.0	5.1	2012/09/14	06:56:16.840	-39.644	-16.021	10.0	5.1
2004233_2012058	0.955	45	0.0150	37	2004/08/20	17:37:53.710	23.934	123.374	26.0	5.4	2012/02/27	01:11:48.390	23.873	123.355	40.1	5.2
2004247_2009065	0.965	53	0.0133	29	2004/09/03	12:16:49.690	-15.192	-173.375	10.0	5.6	2009/03/06	07:01:48.040	-15.156	-173.309	3.0	5.8
2004251_2011019	0.969	50	0.0149	19	2004/09/07	10:57:39.700	-33.969	-72.418	36.3	5.2	2011/01/19	05:20:00.000	-33.960	-72.453	12.9	5.3
2004251_2014216	0.967	15	0.0105	13	2004/09/07	03:23:02.830	0.111	98.729	59.7	5.2	2014/08/04	12:09:47.510	0.156	98.629	56.0	5.0
2004252_2012324	0.962	42	0.0207	14	2004/09/08	08:16:01.200	-33.988	-72.318	31.9	5.1	2012/11/19	16:45:50.370	-33.928	-72.170	11.2	5.1
2004254_2010014	0.965	86	0.0110	61	2004/09/10	04:22:10.110	42.392	142.954	51.8	5.0	2010/01/14	18:46:25.100	42.338	142.991	60.1	5.0
2004283_2009304	0.952	38	0.0181	24	2004/10/09	08:17:07.370	-4.885	103.100	61.9	5.0	2009/10/31	22:50:03.660	-5.003	102.979	67.5	5.0
2004283_2015197	0.966	32	0.0164	23	2004/10/09	22:07:48.750	14.629	146.898	44.7	5.3	2015/07/16	13:02:07.280	14.609	146.919	10.0	5.3
2004283_2017341	0.966	27	0.0085	16	2004/10/09	08:17:07.370	-4.885	103.100	61.9	5.0	2017/12/07	15:16:35.310	-5.028	102.949	53.4	5.3
2004315_2010199	0.978	32	0.0126	26	2004/11/10	14:48:06.920	24.076	122.344	56.8	5.1	2010/07/18	13:03:24.500	24.131	122.470	26.9	5.1
2004361_2004365	0.952	154	0.0121	123	2004/12/26	03:40:15.640	5.532	94.334	30.0	5.6	2004/12/30	04:27:36.730	5.535	94.299	30.0	5.2
2004361_2005029	0.963	143	0.0115	117	2004/12/26	03:40:15.640	5.532	94.334	30.0	5.6	2005/01/29	18:20:58.570	5.512	94.322	30.0	5.2
2004361_2005044	0.960	188	0.0159	142	2004/12/26	04:02:55.730	4.983	94.720	47.9	5.8	2005/02/13	01:22:09.310	5.079	94.794	48.8	5.3
2004361_2005129	0.963	125	0.0121	97	2004/12/26	03:51:12.360	5.049	94.771	30.0	5.7	2005/05/09	01:30:52.510	5.099	94.843	30.0	5.2
2004361_2008065	0.954	53	0.0120	38	2004/12/26	03:51:12.360	5.049	94.771	30.0	5.7	2008/03/05	17:04:07.700	5.080	94.825	56.4	5.0
